id,order_id,product_id,quantity,unit_price,total_price,status,created_at,updated_at
297,01M0MX49WG8EM6ZCKFEZ8HF4QK,4138050CXS9PQSNF661Q1A1F,17,140.00,2380.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
300,01M0MX49WGETXHY9Q3XJZ4T7AS,4082223DQAKGCJ8P0XHQQNB2,20,112.00,2240.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
304,01M0MX49WGYGHZDHJTENKDFFFP,41511344QHQDJBZ4FRV45NKC,2,350.00,700.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
305,01M0MX49WGYGHZDHJTENKDFFFP,416496PKZM0T9NY433H8KP6M,4,30.00,120.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
306,01M0MX49WGYGHZDHJTENKDFFFP,409892D87XEVH1ZTZXV5F6C1,3,155.00,465.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
307,01M0MX49WGTGT0RN5W6EPDPANS,4088862F2RR4FH8VD6HQ69ZM,15,350.00,5250.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
308,01M0MX49WGXMDCRXGJJNMYREG4,417359ZGZV0QNH8M3DEYW8G5,12,350.00,4200.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
309,01M0MX49WGXMDCRXGJJNMYREG4,4138050CXS9PQSNF661Q1A1F,10,140.00,1400.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
310,01M0MX49WGXMDCRXGJJNMYREG4,4162975Y25KN73W7KKDJGX6P,14,245.00,3430.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
318,01M0MX49WG2SS6V97TFMTDBRF7,416951J7FD3NBDV1MM1QS36H,18,415.00,7470.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
319,01M0MX49WGA7WH80042NC4PQ0G,41511344QHQDJBZ4FRV45NKC,17,350.00,5950.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
320,01M0MX49WGA7WH80042NC4PQ0G,413521JP1792738MBB68XMK5,14,350.00,4900.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
334,01M0MX49WGZQ0GCT5ZAR3CXZ9G,4162975Y25KN73W7KKDJGX6P,17,245.00,4165.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
335,01M0MX49WGZQ0GCT5ZAR3CXZ9G,408186TJ449WSVW673RWDK4X,14,30.00,420.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
349,01M0MX49WGADXAVKGFWJRW1MDT,409420087QNW2D06G06MH7JS,9,350.00,3150.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
357,01M0MX49WG6A0DYGZZV8FG4HN4,412596TV7NC82RBGNTA0W8JZ,14,35.00,490.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
362,01M0MX49WGZ5BMFA9DEAQR4YF3,414773WE720HJ0P121AG8FHQ,1,350.00,350.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
363,01M0MX49WGZ5BMFA9DEAQR4YF3,4138050CXS9PQSNF661Q1A1F,3,140.00,420.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
367,01M0MX49WGK3VT3BP5Z76RKX0H,417359ZGZV0QNH8M3DEYW8G5,15,350.00,5250.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
368,01M0MX49WGK3VT3BP5Z76RKX0H,41085841ZKREWJPCC4PWVWR7,16,15.00,240.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
369,01M0MX49WGK3VT3BP5Z76RKX0H,413005KN3WGNAPH6NCQ5JCT9,6,350.00,2100.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
410,01M0MX49WG4PF56ECMBJ580233,416951J7FD3NBDV1MM1QS36H,6,415.00,2490.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
411,01M0MX49WG4PF56ECMBJ580233,41085841ZKREWJPCC4PWVWR7,6,15.00,90.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
412,01M0MX49WGKB9WBNR487HNB0YA,409339V9MK4RHRG0A0XWT91W,5,485.00,2425.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
417,01M0MX49WGBQ71SM2Q89BQYEES,412596TV7NC82RBGNTA0W8JZ,3,35.00,105.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
418,01M0MX49WGBQ71SM2Q89BQYEES,41511344QHQDJBZ4FRV45NKC,11,350.00,3850.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
431,01M0MX49WGP1CDVYKGQK3G9RHQ,41511344QHQDJBZ4FRV45NKC,6,350.00,2100.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
432,01M0MX49WGP1CDVYKGQK3G9RHQ,411039DJMEE6FWS52GMATRN7,20,25.00,500.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
433,01M0MX49WGP1CDVYKGQK3G9RHQ,4082223DQAKGCJ8P0XHQQNB2,11,112.00,1232.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
436,01M0MX49WG7SVTW1WBGME5XFYB,413005KN3WGNAPH6NCQ5JCT9,18,350.00,6300.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
437,01M0MX49WG7SVTW1WBGME5XFYB,416951J7FD3NBDV1MM1QS36H,10,415.00,4150.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
464,01M0MX49WG5TXSGJ7V3D45NXKF,414773WE720HJ0P121AG8FHQ,20,350.00,7000.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
465,01M0MX49WG5TXSGJ7V3D45NXKF,411039DJMEE6FWS52GMATRN7,20,25.00,500.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
466,01M0MX49WG5TXSGJ7V3D45NXKF,4116065CZMHNTR71A86YWAMC,5,350.00,1750.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
469,01M0MX49WGY94APPV4FZHM5264,407702R5D86R3CBB81E3X29M,2,350.00,700.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
470,01M0MX49WGY94APPV4FZHM5264,407702R5D86R3CBB81E3X29M,5,350.00,1750.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
471,01M0MX49WGY94APPV4FZHM5264,41085841ZKREWJPCC4PWVWR7,11,15.00,165.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
472,01M0MX49WG4FBTJGSPSB6FD3TT,4082223DQAKGCJ8P0XHQQNB2,17,112.00,1904.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
476,01M0MX49WGWHEB6MYGPG23D05E,410258ZSW0QAXSVS8S3VV7TE,16,35.00,560.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
477,01M0MX49WGWHEB6MYGPG23D05E,41085841ZKREWJPCC4PWVWR7,19,15.00,285.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
478,01M0MX49WGWHEB6MYGPG23D05E,416951J7FD3NBDV1MM1QS36H,16,415.00,6640.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
482,01M0MX49WGZAD6GFEDKKJX47JD,412596TV7NC82RBGNTA0W8JZ,19,35.00,665.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
483,01M0MX49WGZAD6GFEDKKJX47JD,4088862F2RR4FH8VD6HQ69ZM,2,350.00,700.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
484,01M0MX49WGZAD6GFEDKKJX47JD,412596TV7NC82RBGNTA0W8JZ,16,35.00,560.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
485,01M0MX49WGYQDJVEV99QJT4JS8,4082223DQAKGCJ8P0XHQQNB2,13,112.00,1456.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
486,01M0MX49WGYQDJVEV99QJT4JS8,41511344QHQDJBZ4FRV45NKC,8,350.00,2800.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
487,01M0MX49WGYQDJVEV99QJT4JS8,407702R5D86R3CBB81E3X29M,19,350.00,6650.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
517,01M0MX49WGDKC6YP1E32SM8V24,413005KN3WGNAPH6NCQ5JCT9,19,350.00,6650.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
518,01M0MX49WGGVJXMNC0HT7XFZR3,407702R5D86R3CBB81E3X29M,6,350.00,2100.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
519,01M0MX49WGGVJXMNC0HT7XFZR3,41150684MEXX0KJ3HG4B279E,6,30.00,180.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
520,01M0MX49WGGVJXMNC0HT7XFZR3,407702R5D86R3CBB81E3X29M,13,350.00,4550.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
526,01M0MX49WGPC3J2G9Z047721KV,408186TJ449WSVW673RWDK4X,15,30.00,450.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
528,01M0MX49WGQMGXGQAJ1S8QJTZM,417359ZGZV0QNH8M3DEYW8G5,1,350.00,350.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
529,01M0MX49WGQMGXGQAJ1S8QJTZM,409892D87XEVH1ZTZXV5F6C1,10,155.00,1550.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
530,01M0MX49WGQMGXGQAJ1S8QJTZM,412596TV7NC82RBGNTA0W8JZ,7,35.00,245.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
531,01M0MX49WGASYXZCQM93HPM55K,4162975Y25KN73W7KKDJGX6P,14,245.00,3430.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
532,01M0MX49WGASYXZCQM93HPM55K,408186TJ449WSVW673RWDK4X,11,30.00,330.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
533,01M0MX49WGASYXZCQM93HPM55K,413521JP1792738MBB68XMK5,13,350.00,4550.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
537,01M0MX49WGRJQ2SS17Y1ZY49VG,409420087QNW2D06G06MH7JS,9,350.00,3150.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
538,01M0MX49WGRJQ2SS17Y1ZY49VG,413005KN3WGNAPH6NCQ5JCT9,12,350.00,4200.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
539,01M0MX49WGRJQ2SS17Y1ZY49VG,41085841ZKREWJPCC4PWVWR7,8,15.00,120.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
561,01M0MX49WGTBWG5C3D3RF8ZBD6,41150684MEXX0KJ3HG4B279E,12,30.00,360.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
562,01M0MX49WG5X816QCVQXES3D4E,413521JP1792738MBB68XMK5,16,350.00,5600.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
569,01M0MX49WGFSZDK4TF559DVCHK,410258ZSW0QAXSVS8S3VV7TE,14,35.00,490.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
570,01M0MX49WGFSZDK4TF559DVCHK,410258ZSW0QAXSVS8S3VV7TE,13,35.00,455.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
571,01M0MX49WGFSZDK4TF559DVCHK,4088862F2RR4FH8VD6HQ69ZM,8,350.00,2800.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
577,01M0MX49WGJB4CQKTYDDM1QZ7A,41511344QHQDJBZ4FRV45NKC,17,350.00,5950.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
584,01M0MX49WG0V6AHZKNTR5FPZE8,4138050CXS9PQSNF661Q1A1F,13,140.00,1820.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
594,01M0MX49WGXV27WA2KPMQFZAY4,407702R5D86R3CBB81E3X29M,9,350.00,3150.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
598,01M0MX49WGQ1KAYZNN8Y9EV6T3,416951J7FD3NBDV1MM1QS36H,1,415.00,415.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
599,01M0MX49WGQ1KAYZNN8Y9EV6T3,409339V9MK4RHRG0A0XWT91W,7,485.00,3395.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
615,01M0MX49WG1WEM26E65614E0CD,4138050CXS9PQSNF661Q1A1F,6,140.00,840.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
616,01M0MX49WG1WEM26E65614E0CD,41511344QHQDJBZ4FRV45NKC,18,350.00,6300.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
617,01M0MX49WG1WEM26E65614E0CD,411921G8X1MT1A4Z5EPH3YP4,6,30.00,180.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
626,01M0MX49WGSXKZA1CWBJ4Y8ZY2,409420087QNW2D06G06MH7JS,17,350.00,5950.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
627,01M0MX49WGSY7HYMZSYQKM7NTC,409420087QNW2D06G06MH7JS,17,350.00,5950.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
628,01M0MX49WGSY7HYMZSYQKM7NTC,41085841ZKREWJPCC4PWVWR7,14,15.00,210.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
633,01M0MX49WG59S9HVD4RPVMYVAR,41085841ZKREWJPCC4PWVWR7,8,15.00,120.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
641,01M0MX49WGV63PKVM3GKMH06ND,417359ZGZV0QNH8M3DEYW8G5,11,350.00,3850.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
645,01M0MX49WGYGXQAMC629Z7BG52,411039DJMEE6FWS52GMATRN7,18,25.00,450.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
646,01M0MX49WGYGXQAMC629Z7BG52,409892D87XEVH1ZTZXV5F6C1,13,155.00,2015.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
719,01M0MX49WG3AKC87PSZYM05A00,417359ZGZV0QNH8M3DEYW8G5,11,350.00,3850.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
720,01M0MX49WG3AKC87PSZYM05A00,410258ZSW0QAXSVS8S3VV7TE,14,35.00,490.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
721,01M0MX49WG3AKC87PSZYM05A00,416496PKZM0T9NY433H8KP6M,8,30.00,240.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
722,01M0MX49WG8329D7DG765H9ESX,413005KN3WGNAPH6NCQ5JCT9,14,350.00,4900.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
734,01M0MX49WGYGFH6KKJDZFX0F33,41511344QHQDJBZ4FRV45NKC,11,350.00,3850.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
735,01M0MX49WGYGFH6KKJDZFX0F33,4116065CZMHNTR71A86YWAMC,8,350.00,2800.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
736,01M0MX49WGYGFH6KKJDZFX0F33,416951J7FD3NBDV1MM1QS36H,4,415.00,1660.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
738,01M0MX49WGSFR5BABX53DWZ84Z,4162975Y25KN73W7KKDJGX6P,14,245.00,3430.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
739,01M0MX49WGSFR5BABX53DWZ84Z,417359ZGZV0QNH8M3DEYW8G5,16,350.00,5600.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
740,01M0MX49WGSFR5BABX53DWZ84Z,413005KN3WGNAPH6NCQ5JCT9,18,350.00,6300.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
741,01M0MX49WGJBCK0J3CXN4VS3SV,416951J7FD3NBDV1MM1QS36H,5,415.00,2075.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
742,01M0MX49WGJBCK0J3CXN4VS3SV,417359ZGZV0QNH8M3DEYW8G5,11,350.00,3850.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
743,01M0MX49WGVHX8MYGQ5VMZ0TD1,409420087QNW2D06G06MH7JS,16,350.00,5600.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
744,01M0MX49WGVHX8MYGQ5VMZ0TD1,41511344QHQDJBZ4FRV45NKC,7,350.00,2450.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
753,01M0MX49WGQ1MGH7YVP4QSC351,410258ZSW0QAXSVS8S3VV7TE,12,35.00,420.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
754,01M0MX49WGQ1MGH7YVP4QSC351,410258ZSW0QAXSVS8S3VV7TE,2,35.00,70.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
755,01M0MX49WGB1SF24ZG0EQF3JEE,4116065CZMHNTR71A86YWAMC,8,350.00,2800.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
756,01M0MX49WGB1SF24ZG0EQF3JEE,416951J7FD3NBDV1MM1QS36H,2,415.00,830.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
761,01M0MX49WG9ZSVD7VQ6G8EYQ2R,409339V9MK4RHRG0A0XWT91W,2,485.00,970.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
773,01M0MX49WGHMEFEXPCBPEDV7RW,41085841ZKREWJPCC4PWVWR7,12,15.00,180.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
774,01M0MX49WGHMEFEXPCBPEDV7RW,416496PKZM0T9NY433H8KP6M,16,30.00,480.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
775,01M0MX49WGY9VP8VTRTAZT2729,413521JP1792738MBB68XMK5,15,350.00,5250.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
776,01M0MX49WGY9VP8VTRTAZT2729,413005KN3WGNAPH6NCQ5JCT9,12,350.00,4200.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
777,01M0MX49WGY9VP8VTRTAZT2729,413521JP1792738MBB68XMK5,18,350.00,6300.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
798,01M0MX49WGWY8P72HKH6F8VFTA,4162975Y25KN73W7KKDJGX6P,3,245.00,735.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
804,01M0MX49WGYJXZBT2FZCCSWD8W,41150684MEXX0KJ3HG4B279E,20,30.00,600.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
806,01M0MX49WGEJMYDQENB7683PBF,4138050CXS9PQSNF661Q1A1F,14,140.00,1960.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
807,01M0MX49WGEJMYDQENB7683PBF,409892D87XEVH1ZTZXV5F6C1,5,155.00,775.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
809,01M0MX49WGYY6SR74T80DH0BDX,416951J7FD3NBDV1MM1QS36H,1,415.00,415.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
810,01M0MX49WGYY6SR74T80DH0BDX,411039DJMEE6FWS52GMATRN7,10,25.00,250.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
811,01M0MX49WGYY6SR74T80DH0BDX,409339V9MK4RHRG0A0XWT91W,17,485.00,8245.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
812,01M0MX49WGB1J7YFJF9D0T4XF0,4162975Y25KN73W7KKDJGX6P,10,245.00,2450.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
813,01M0MX49WGB1J7YFJF9D0T4XF0,413005KN3WGNAPH6NCQ5JCT9,2,350.00,700.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
814,01M0MX49WGB1J7YFJF9D0T4XF0,4088862F2RR4FH8VD6HQ69ZM,16,350.00,5600.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
819,01M0MX49WG8HJ6FYFVCXZX0ZEX,411921G8X1MT1A4Z5EPH3YP4,3,30.00,90.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
820,01M0MX49WG9W23ZN2C5EQ133PJ,414773WE720HJ0P121AG8FHQ,7,350.00,2450.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
839,01M0MX49WGG15HDH87YQQWB00Y,41085841ZKREWJPCC4PWVWR7,19,15.00,285.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
840,01M0MX49WGG15HDH87YQQWB00Y,413005KN3WGNAPH6NCQ5JCT9,3,350.00,1050.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
841,01M0MX49WGRJWN1VXVQB2YDYGX,407702R5D86R3CBB81E3X29M,16,350.00,5600.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
842,01M0MX49WGRJWN1VXVQB2YDYGX,412596TV7NC82RBGNTA0W8JZ,6,35.00,210.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
851,01M0MX49WGGKC52WMZY6R4BMZE,417359ZGZV0QNH8M3DEYW8G5,8,350.00,2800.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
865,01M0MX49WGNDC1XP58RDFK3TEK,41150684MEXX0KJ3HG4B279E,16,30.00,480.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
868,01M0MX49WGY7SAPBC0WGWYTPTG,413521JP1792738MBB68XMK5,19,350.00,6650.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
869,01M0MX49WGY7SAPBC0WGWYTPTG,4116065CZMHNTR71A86YWAMC,17,350.00,5950.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
870,01M0MX49WGY7SAPBC0WGWYTPTG,41511344QHQDJBZ4FRV45NKC,13,350.00,4550.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
871,01M0MX49WG7531P4B2J6ZGYT13,41150684MEXX0KJ3HG4B279E,5,30.00,150.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
885,01M0MX49WGNANBMFN0GY8WY9TJ,4088862F2RR4FH8VD6HQ69ZM,4,350.00,1400.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
886,01M0MX49WGNANBMFN0GY8WY9TJ,416496PKZM0T9NY433H8KP6M,4,30.00,120.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
887,01M0MX49WGNANBMFN0GY8WY9TJ,41511344QHQDJBZ4FRV45NKC,4,350.00,1400.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
899,01M0MX49WGTRQ1SKC4B6RSJ7S5,416951J7FD3NBDV1MM1QS36H,16,415.00,6640.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
900,01M0MX49WGTRQ1SKC4B6RSJ7S5,41150684MEXX0KJ3HG4B279E,18,30.00,540.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
901,01M0MX49WGTRQ1SKC4B6RSJ7S5,411921G8X1MT1A4Z5EPH3YP4,2,30.00,60.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
909,01M0MX49WG4C532DCJ122AFZRQ,414773WE720HJ0P121AG8FHQ,2,350.00,700.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
910,01M0MX49WGWM7NZPXZ6THZ4HMS,4088862F2RR4FH8VD6HQ69ZM,6,350.00,2100.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
911,01M0MX49WGWM7NZPXZ6THZ4HMS,4116065CZMHNTR71A86YWAMC,8,350.00,2800.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
912,01M0MX49WGWM7NZPXZ6THZ4HMS,411039DJMEE6FWS52GMATRN7,8,25.00,200.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
913,01M0MX49WGA5P790KGT34YXKXR,407702R5D86R3CBB81E3X29M,8,350.00,2800.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
914,01M0MX49WGA5P790KGT34YXKXR,412596TV7NC82RBGNTA0W8JZ,13,35.00,455.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
915,01M0MX49WGA5P790KGT34YXKXR,4138050CXS9PQSNF661Q1A1F,6,140.00,840.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
921,01M0MX49WGF5CVTQ5J3X9HSQAQ,407702R5D86R3CBB81E3X29M,8,350.00,2800.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
931,01M0MX49WGS8XVVK6HMD635KKV,41085841ZKREWJPCC4PWVWR7,18,15.00,270.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
947,01M0MX49WGY9XNS6YKXT4KDJWX,411921G8X1MT1A4Z5EPH3YP4,19,30.00,570.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
958,01M0MX49WGY81K0V7P5CGRXNBF,41511344QHQDJBZ4FRV45NKC,2,350.00,700.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
