id,status,freezer_id,account_id,user_id,created_at,updated_at,origin,destination
01KZV5Q34DZ6PZ6H5KP0T3NFCW,pullout by dealer,01KZRTCK09J6APB1QDVA3ZANM8,01KZRRGW149RPSGBHQY8MZC6NF,01KZRW4877V5PZPAVH7Z3DSPSZ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW149RPSGBHQY8MZC6NF,01KZRRGW14X9Y2N7Y1J43BS87F
01KZV5Q34D05TE797VKW1KG0ZQ,pullout by distributor,01KZRTCK0DG6014SW9N9XP62QZ,01KZRRGW14200T0G4QVVJEZMW1,01KZRW4877RK7R5ZV77193KMDQ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14SVP3PKMRRXC2J621,01KZRRGW149RPSGBHQY8MZC6NF
01KZV5Q34EVQNR1W2P9YAPWMYK,pullout by distributor,01KZRTCK0B4J4KQ6EP4C5JPKX6,01KZRRGW14Y65J9N71RS7C99PT,01KZRW487795H0KSW6AV992VCS,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KVWBG89MRPJPJBXC,01KZRRGW142RC6MARTSS19R7GK
01KZV5Q34ESG3H32QF3XBJW097,deployment,01KZRTCK0G9XPP5GAWR037K5NT,01KZRRGW1442K27HM42RTFZG1M,01KZRW4877DZMG7S8EQEYF7D89,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW142XAJ3EN2YJAF1HJB,01KZRRGW143DR9TSRKKQDPRDKM
01KZV5Q34E5TWN3EEVWJSQT8AY,for downgrade,01KZRTCK0FVC3VJ0E64591GMTG,01KZRRGW149RPSGBHQY8MZC6NF,01KZRW48779S7EXPA0TNQWKTA6,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14WSB3JJJKQDEREKF3,01KZRRGW14DC1V4DFEXXX74JBW
01KZV5Q34ERSM3XET2Z2H9XJQ7,for upgrade,01KZRTCK0E054S4G6MNXMP6W7T,01KZRRGW14FX4FRK4R4E3MKR5J,01KZRW48773TK4Y7T9N1T5N0JM,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1448AZYH3Y9E70DS21,01KZRRGW14K9GDB2KGW0SVFJBM
01KZV5Q34ENSK8G6GE9K5QRJX2,for pullout,01KZRTCK0G6CDKDNB7JM5HEYKG,01KZRRGW14X9Y2N7Y1J43BS87F,01KZRW4877JGM1JN0BBQ9YM7WK,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14A7VW9HY70W2ZKDCX,01KZRRGW14X9Y2N7Y1J43BS87F
01KZV5Q34EECA78H59GARAZJX6,for upgrade,01KZRTCK0DVNS120EE7NFYHVKY,01KZRRGW14N5VHBCMAJGNJ0GJH,01KZRW4877F027DTG1RSTES089,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1442K27HM42RTFZG1M,01KZRRGW14PHE1YJB3BS55XR3K
01KZV5Q34E56JXTQAMCBJACTG9,pullout by dealer,01KZRTCK09Y3R2M1FRET9HHVA2,01KZRRGW143XAZME28X8CPEY8S,01KZRW4877SVSEW2MKDM1JJJMY,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14RBSVD8GEY7WA5YWC,01KZRRGW142RC6MARTSS19R7GK
01KZV5Q34EK3M67H71TMARFTCQ,pullout by dealer,01KZRTCK0B51AN8VXK1AFH9676,01KZRRGW14Y65J9N71RS7C99PT,01KZRW4877AZR5K32Y5PAGXHRC,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW140MQ9ZE887EQDG87Z,01KZRRGW14XPKB44H9B6WS515H
01KZV5Q34F0ZAVEKHV6QF2H1CM,for replacement - broken unit,01KZRTCK0936VNBN2VQ3XQ74GW,01KZRRGW140MQ9ZE887EQDG87Z,01KZRW48774Y44DVZFJV030K96,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14FX4FRK4R4E3MKR5J,01KZRRGW14N9EVMX0Z1ZRJRRAH
01KZV5Q34FT7WG9ZKFFH2BDTJM,deployment,01KZRTCK0C636V50XAHJ89M8DY,01KZRRGW14KVWBG89MRPJPJBXC,01KZRW4877QZNEVFAY7G115HT9,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KVWBG89MRPJPJBXC,01KZRRGW14N56M3HGFGXE3FN5T
01KZV5Q34FB434EK2AE1FTJ9RG,for pullout,01KZRTCK0AVP8VPXMGC3W7CZ6Y,01KZRRGW14EVYGVAR1F5M4N714,01KZRW4877G0YHH3T1F43JMJ4N,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14XPKB44H9B6WS515H,01KZRRGW14KMGR1H2QPNVXB420
01KZV5Q34FGCQK5ZCJ3RK3FG33,pullout by dealer,01KZRTCK0A965VAJ697MPPCVTA,01KZRRGW14N5VHBCMAJGNJ0GJH,01KZRW4877ZVCRK1H9RNQPG5NR,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14G35YB41SN7AN85CV,01KZRRGW14N5VHBCMAJGNJ0GJH
01KZV5Q34F4GEKQKBAV5D61W3Z,deployment,01KZRTCK087XJX8NB17FC7PNXW,01KZRRGW14RBSVD8GEY7WA5YWC,01KZRW48773P9B1HDR1BKFG957,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW143DR9TSRKKQDPRDKM,01KZRRGW14KVWBG89MRPJPJBXC
01KZV5Q34F6PDGJBFVDCNCW8RH,for upgrade,01KZRTCK0C0G07RYTY99EDRPPR,01KZRRGW14WSB3JJJKQDEREKF3,01KZRW48779S7EXPA0TNQWKTA6,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW142RC6MARTSS19R7GK,01KZRRGW149RPSGBHQY8MZC6NF
01KZV5Q34FEJXC6VN3PT5TTP37,pullout by dealer,01KZRTCK0AE1Z1A7VY2VZAB2QN,01KZRRGW14X9Y2N7Y1J43BS87F,01KZRW4877V5PZPAVH7Z3DSPSZ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14SVP3PKMRRXC2J621,01KZRRGW140MQ9ZE887EQDG87Z
01KZV5Q34F0B09SWHS52SHY5CW,for replacement - broken unit,01KZRTCK0AFWS87JG0W01SNZHE,01KZRRGW143XAZME28X8CPEY8S,01KZRW4877B3D0MZHS3AQRJ814,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14K9GDB2KGW0SVFJBM,01KZRRGW142XAJ3EN2YJAF1HJB
01KZV5Q34GNJ3TRW2SMY8V3THB,pullout by distributor,01KZRTCK0G5XA0ZNPGP13TTNBC,01KZRRGW14WH1V6PTWDSASC4XK,01KZRW4877SBDJ1EK7XZMJJQ2W,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14DC1V4DFEXXX74JBW,01KZRRGW147SW8PDR6Z12DT4B9
01KZV5Q34GA1HKXGD6H2N497TS,for upgrade,01KZRTCK09VCZA0D7KN8EWXTHA,01KZRRGW14200T0G4QVVJEZMW1,01KZRW4877CATZ1KPW5MYDDBWC,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14X9Y2N7Y1J43BS87F,01KZRRGW14XPKB44H9B6WS515H
01KZV5Q34GBR3VC50AGPPK1B5R,deployment,01KZRTCK0CT0BJRH15H5BAZ5ZB,01KZRRGW14DC1V4DFEXXX74JBW,01KZRW4877D0MJ7B5AT3RZ0G0Q,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1442K27HM42RTFZG1M,01KZRRGW14XPKB44H9B6WS515H
01KZV5Q34GVDTEGW1AXZFQQEJQ,for pullout,01KZRTCK0EXZC6P5W4YHXKRDYG,01KZRRGW14N9EVMX0Z1ZRJRRAH,01KZRW4877EFAE21HQ86WYE6X8,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N56M3HGFGXE3FN5T,01KZRRGW142XAJ3EN2YJAF1HJB
01KZV5Q34GH1E37P1G8CQVXX3M,for pullout,01KZRTCK0FNZJT901795ACPGBG,01KZRRGW142RC6MARTSS19R7GK,01KZRW48779S54N1CEJC2Y3AZY,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW146F8C4946XJM2S6EC,01KZRRGW14KBMMYGKVHMX9RQD8
01KZV5Q34GTKEH16SNEC007XXC,for downgrade,01KZRTCK09Y3R2M1FRET9HHVA2,01KZRRGW14K9GDB2KGW0SVFJBM,01KZRW4877T3KKF85T8W2FJ0J5,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14EVYGVAR1F5M4N714,01KZRRGW14Z2V2BPKDSQ6DKV67
01KZV5Q34H15YXX5NQY652T304,pullout by distributor,01KZRTCK0A2VY3MV077TT2KMBM,01KZRRGW14THZB9B34PPHZSFE2,01KZRW48779V159SGJGWDHBYTJ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW143XAZME28X8CPEY8S,01KZRRGW14A7VW9HY70W2ZKDCX
01KZV5Q34HYRN778APMGM67GDT,deployment,01KZRTCK0BEYFZZZHH38X5HN06,01KZRRGW14J5MRZ241JHXYMPE5,01KZRW4877RECBHNY9Y9VM9ZRZ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N56M3HGFGXE3FN5T,01KZRRGW143XAZME28X8CPEY8S
01KZV5Q34HYA2EHBDJN20JVB7H,pullout by distributor,01KZRTCK0E5JC6A9MXWS09THEF,01KZRRGW14WSB3JJJKQDEREKF3,01KZRW48771S3VZMTY431CY71G,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14200T0G4QVVJEZMW1,01KZRRGW14Z2V2BPKDSQ6DKV67
01KZV5Q34H8X055W6YZANSW56E,pullout by distributor,01KZRTCK0FYH9CNE8MSEJB8DNX,01KZRRGW14Z2V2BPKDSQ6DKV67,01KZRW4877HTSZDBP5ZKDZNQYA,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14A7VW9HY70W2ZKDCX,01KZRRGW142RC6MARTSS19R7GK
01KZV5Q34H7C9TPHCF20HXXSSA,deployment,01KZRTCK091SKR3CCAJKYCHETW,01KZRRGW14J5MRZ241JHXYMPE5,01KZRW4877JD5H1HZVRFSFTM98,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14SVP3PKMRRXC2J621,01KZRRGW14XPKB44H9B6WS515H
01KZV5Q34HPMW86GX1Z82X9T7W,for pullout,01KZRTCK0E0GF9KPF9RBX0TNKP,01KZRRGW1442K27HM42RTFZG1M,01KZRW4877AMSR96T952JSFTS6,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14G35YB41SN7AN85CV,01KZRRGW14KBMMYGKVHMX9RQD8
01KZV5Q34HEXQ7WDYZQ07K2991,pullout by dealer,01KZRTCK0CT4WZDZ6DY2SXT7P1,01KZRRGW14DC1V4DFEXXX74JBW,01KZRW4877B4VKB2E5TT4BWFP8,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW140MQ9ZE887EQDG87Z,01KZRRGW14VWS3587600FPGYJJ
01KZV5Q34J9CKDBSRJREJ53G7Q,for downgrade,01KZRTCK0G4EWS4QYBG0FHMSDG,01KZRRGW143DR9TSRKKQDPRDKM,01KZRW4877HTTETZMDFBTY9TG8,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1442K27HM42RTFZG1M,01KZRRGW14PHE1YJB3BS55XR3K
01KZV5Q34JJRX2Q7N7F7XB1WPK,deployment,01KZRTCK09FRW536QKEMFS0YY5,01KZRRGW14N5VHBCMAJGNJ0GJH,01KZRW4877BFP4JMW1E9SHS153,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KMGR1H2QPNVXB420,01KZRRGW142RC6MARTSS19R7GK
01KZV5Q34JGTAMC2K0W2N7VCSJ,for downgrade,01KZRTCK0AJ6TTHR7HEP32ZGH0,01KZRRGW14J5MRZ241JHXYMPE5,01KZRW48777JDTMGDM6JZY87AF,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14MXEWF9HMYNXVS5ER,01KZRRGW1448AZYH3Y9E70DS21
01KZV5Q34JMK8KZB5GTG2286HX,for downgrade,01KZRTCK0BX7NSQC3HT7C08FR6,01KZRRGW143DR9TSRKKQDPRDKM,01KZRW4877BKP2FRH1B8G1CTC9,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14WH1V6PTWDSASC4XK,01KZRRGW14KBMMYGKVHMX9RQD8
01KZV5Q34JDRAGTH4C75JQYM9G,pullout by dealer,01KZRTCK09MV1Y5NEZ6VXE3HS1,01KZRRGW14PHE1YJB3BS55XR3K,01KZRW4877SRMJMM3R17R2QE73,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N56M3HGFGXE3FN5T,01KZRRGW1442K27HM42RTFZG1M
01KZV5Q34JM97GMM5FNY80T3XP,for replacement - broken unit,01KZRTCK09PDNGHBTJJF4R0NJ4,01KZRRGW14THZB9B34PPHZSFE2,01KZRW48778X9EQJ3KN65YC121,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14THZB9B34PPHZSFE2,01KZRRGW14N9EVMX0Z1ZRJRRAH
01KZV5Q34JPF7WBJF14D3VEE1P,for downgrade,01KZRTCK09KQDB5P5SS195863C,01KZRRGW14THZB9B34PPHZSFE2,01KZRW4877H6020WSQ0GV9YAQ5,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW143DR9TSRKKQDPRDKM,01KZRRGW1448AZYH3Y9E70DS21
01KZV5Q34K7RY3DB1S9B6S7GNK,deployment,01KZRTCK0FJ204TWAYFAFB4EAF,01KZRRGW14K9GDB2KGW0SVFJBM,01KZRW4877BKP2FRH1B8G1CTC9,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KMGR1H2QPNVXB420,01KZRRGW1448AZYH3Y9E70DS21
01KZV5Q34KAB3NX9Q0JTCM1RRC,pullout by dealer,01KZRTCK0A58J183VG1307AN14,01KZRRGW143DR9TSRKKQDPRDKM,01KZRW487741KD7GWF4QB79EFH,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14A7VW9HY70W2ZKDCX,01KZRRGW14X04WHWJ78QR6J8H3
01KZV5Q34KX5N9ZZRMN49QF8CK,for upgrade,01KZRTCK0CERPWPNNS9HF1W2NC,01KZRRGW143DR9TSRKKQDPRDKM,01KZRW48771BV67J8RNDGKP3AK,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1442K27HM42RTFZG1M,01KZRRGW14J5MRZ241JHXYMPE5
01KZV5Q34KC0K4TB7R7PS05WFT,for upgrade,01KZRTCK0A58J183VG1307AN14,01KZRRGW143DR9TSRKKQDPRDKM,01KZRW4877SVSEW2MKDM1JJJMY,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14A7VW9HY70W2ZKDCX,01KZRRGW14G35YB41SN7AN85CV
01KZV5Q34KM0R4WE45KQ5RR7Z2,pullout by dealer,01KZRTCK0BBRHB6W67DC1946DM,01KZRRGW14W9JF1K1J0X6X34N8,01KZRW48770HAGRX3Y72BY1D43,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW149RPSGBHQY8MZC6NF,01KZRRGW142RC6MARTSS19R7GK
01KZV5Q34KYFEM0A4PQ9DPVJ0C,for upgrade,01KZRTCK0GG21FFN6AKBX4W0JH,01KZRRGW14KMGR1H2QPNVXB420,01KZRW48770HAGRX3Y72BY1D43,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14Y65J9N71RS7C99PT,01KZRRGW143XAZME28X8CPEY8S
01KZV5Q34MW8K9TTF2A5JWNSJ1,for upgrade,01KZRTCK09DC6GTXZ401A5Y6XR,01KZRRGW14DC1V4DFEXXX74JBW,01KZRW4877C3T2MSDMNBQ24EB4,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1442K27HM42RTFZG1M,01KZRRGW14N9EVMX0Z1ZRJRRAH
01KZV5Q34MNQ4091R2REY2S6ZH,for replacement - broken unit,01KZRTCK0AATZ1RQAC4PNGKS1B,01KZRRGW14KBMMYGKVHMX9RQD8,01KZRW4877D9R8T6DSGNC22W4X,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW143XAZME28X8CPEY8S,01KZRRGW14N5VHBCMAJGNJ0GJH
01KZV5Q34MVK43G30BFJJKA1XV,for downgrade,01KZRTCK09M8RMXFQ5DZHSVB83,01KZRRGW14J5MRZ241JHXYMPE5,01KZRW4877570TMPXQJ6F3CTPG,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KMGR1H2QPNVXB420,01KZRRGW14JQ7JEW5HBDS8P7VJ
01KZV5Q34MFBPMFDDA6GGDTH3Q,pullout by dealer,01KZRTCK0GSN84H3ZVQABZ5P3N,01KZRRGW14XPKB44H9B6WS515H,01KZRW4877WE0F7J1HSG76PWQF,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14THZB9B34PPHZSFE2,01KZRRGW14200T0G4QVVJEZMW1
01KZV5Q34M1F59H18KDWPMKVZ6,for upgrade,01KZRTCK0CPQAF5HE4KTKRK71C,01KZRRGW14THZB9B34PPHZSFE2,01KZRW4877R9Q45MFW4A93MM51,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14THZB9B34PPHZSFE2,01KZRRGW147SW8PDR6Z12DT4B9
01KZV5Q34MR8M95DQBQR132ATH,for upgrade,01KZRTCK09NXX0SQ8MVWKRQ2TP,01KZRRGW14J5MRZ241JHXYMPE5,01KZRW4877B9B3MX4SDENM2X4F,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14A7VW9HY70W2ZKDCX,01KZRRGW14Y65J9N71RS7C99PT
01KZV5Q34MP070VYENNJJT7A4E,pullout by dealer,01KZRTCK0D5XZ564T2RXZR09EM,01KZRRGW140MQ9ZE887EQDG87Z,01KZRW4877DZMG7S8EQEYF7D89,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1448AZYH3Y9E70DS21,01KZRRGW14VWS3587600FPGYJJ
01KZV5Q34ME6PZJ2J5XR16J20Q,pullout by dealer,01KZRTCK0AN84N5W6CD2G9BSKS,01KZRRGW14SVP3PKMRRXC2J621,01KZRW4877T3XV4P4JY2BTWW8J,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14WH1V6PTWDSASC4XK,01KZRRGW14X9Y2N7Y1J43BS87F
01KZV5Q34MJS91KXC6CN92VBFN,deployment,01KZRTCK0F9S940845GMF99A81,01KZRRGW140MQ9ZE887EQDG87Z,01KZRW48778HEX0CCC1CXQ27DR,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14Z2V2BPKDSQ6DKV67,01KZRRGW14N5VHBCMAJGNJ0GJH
01KZV5Q34MBYVMWM3ST747SGW1,pullout by dealer,01KZRTCK0G3CYD7AB61CH46401,01KZRRGW14JQ7JEW5HBDS8P7VJ,01KZRW4877NYSZZ4VFYZTN4ES1,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14KBMMYGKVHMX9RQD8,01KZRRGW142RC6MARTSS19R7GK
01KZV5Q34NTN1A1EPV49VYJDHG,for upgrade,01KZRTCK0AZNYAZ33PC4NK8DSZ,01KZRRGW143DR9TSRKKQDPRDKM,01KZRW4877TQ7065A4RCCYE8SH,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14XPKB44H9B6WS515H,01KZRRGW143XAZME28X8CPEY8S
01KZV5Q34NTEDSH74QQ0JY8S9V,pullout by distributor,01KZRTCK0GV68BW06WW51MJ7ZG,01KZRRGW147SW8PDR6Z12DT4B9,01KZRW4877FZS8TFJN9ZMN5RWV,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1448AZYH3Y9E70DS21,01KZRRGW14X9Y2N7Y1J43BS87F
01KZV5Q34NX9QSYXYGV61BSW95,pullout by dealer,01KZRTCK0D9ZAKM04TTC8152MC,01KZRRGW14KMGR1H2QPNVXB420,01KZRW4877G39D68T0PQZ5M81A,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14THZB9B34PPHZSFE2,01KZRRGW14Y65J9N71RS7C99PT
01KZV5Q34N3N0SKKMVJFZP9C2G,for upgrade,01KZRTCK0GZF825XXYZVW3N1J4,01KZRRGW149RPSGBHQY8MZC6NF,01KZRW4877RJWA8G8EVGD5AKV5,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14W9JF1K1J0X6X34N8,01KZRRGW14N5VHBCMAJGNJ0GJH
01KZV5Q34N9Y8HX7VQAD3HTG4E,for downgrade,01KZRTCK0E9VRXB2X1X784NBCE,01KZRRGW14Y65J9N71RS7C99PT,01KZRW487741KD7GWF4QB79EFH,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW1448AZYH3Y9E70DS21,01KZRRGW14VWS3587600FPGYJJ
01KZV5Q34NMKKCDTBK5J4HCEE0,for downgrade,01KZRTCK0FA4FRMH4RJ7Q1BBVY,01KZRRGW14EVYGVAR1F5M4N714,01KZRW4877TQ3XX3R3NF9TGABV,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14A7VW9HY70W2ZKDCX,01KZRRGW14X9Y2N7Y1J43BS87F
01KZV5Q34NH6X03T1YED6RHPCP,deployment,01KZRTCK0ANJQVREKV0BCZPGRZ,01KZRRGW14Y65J9N71RS7C99PT,01KZRW4877F027DTG1RSTES089,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14SVP3PKMRRXC2J621,01KZRRGW147SW8PDR6Z12DT4B9
01KZV5Q34PFP90CZZBBYQKYWNB,for upgrade,01KZRTCK0974WJCDKCAW8PZZH8,01KZRRGW1442K27HM42RTFZG1M,01KZRW4877WE0F7J1HSG76PWQF,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14Y65J9N71RS7C99PT,01KZRRGW14X9Y2N7Y1J43BS87F
01KZV5Q34PC1D0B87C3RF427M8,deployment,01KZRTCK0EPAK7SM9GQMAQCJPB,01KZRRGW14N5VHBCMAJGNJ0GJH,01KZRW4877GVVZRA6JKSTGEVNK,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14G35YB41SN7AN85CV,01KZRRGW14MXEWF9HMYNXVS5ER
01KZV5Q34P8MZD816NK67HTTGP,pullout by dealer,01KZRTCK0DTS73GVSV0PQ1PVBT,01KZRRGW146F8C4946XJM2S6EC,01KZRW48774A2DK7QW4RW8GRQD,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW143XAZME28X8CPEY8S,01KZRRGW14FX4FRK4R4E3MKR5J
01KZV5Q34PTHM6RVN5NTX7M132,pullout by dealer,01KZRTCK0DH5XR7NB7XY65A23F,01KZRRGW14200T0G4QVVJEZMW1,01KZRW4877V0J57H3JPGGS28WZ,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14K9GDB2KGW0SVFJBM,01KZRRGW140MQ9ZE887EQDG87Z
01KZV5Q34PHS5G1Q1RC1FCC88H,pullout by distributor,01KZRTCK0E5JC6A9MXWS09THEF,01KZRRGW14DC1V4DFEXXX74JBW,01KZRW4877B3D0MZHS3AQRJ814,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW142RC6MARTSS19R7GK,01KZRRGW149RPSGBHQY8MZC6NF
01KZV5Q34PTA4DNZGHW9NAZGVS,pullout by distributor,01KZRTCK0AA8AJDQM61AJQ7WJ9,01KZRRGW14K9GDB2KGW0SVFJBM,01KZRW48770HAGRX3Y72BY1D43,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14Y65J9N71RS7C99PT,01KZRRGW14N5VHBCMAJGNJ0GJH
01KZV5Q34PJPYNRJ8Y4XZP8886,deployment,01KZRTCK0CWECWR8QCTJKMFQ0M,01KZRRGW14KBMMYGKVHMX9RQD8,01KZRW48777JDTMGDM6JZY87AF,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14A7VW9HY70W2ZKDCX,01KZRRGW146F8C4946XJM2S6EC
01KZV5Q34PCC4W6V8NS8XE5WSV,for replacement - broken unit,01KZRTCK0C1ZAZXVFRE6P7XM5B,01KZRRGW14Y65J9N71RS7C99PT,01KZRW48778GNNZ5BFJZ0VXNNN,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14XPKB44H9B6WS515H,01KZRRGW14WH1V6PTWDSASC4XK
01KZV5Q34PFKTE41NC670RECR6,pullout by distributor,01KZRTCK0GEB47XJX12MSPS38Z,01KZRRGW142XAJ3EN2YJAF1HJB,01KZRW4877W4J1M6PJM0QPSR4V,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW146F8C4946XJM2S6EC,01KZRRGW1442K27HM42RTFZG1M
01KZV5Q34PRDDN80041SVAVR2F,pullout by distributor,01KZRTCK0FC5YP22X1CGHTS1NY,01KZRRGW14K9GDB2KGW0SVFJBM,01KZRW48777AHPHKJ81KF0SBSV,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14WSB3JJJKQDEREKF3,01KZRRGW14FX4FRK4R4E3MKR5J
01KZV5Q34PAV0J8HY9B6TQYRDM,for downgrade,01KZRTCK0D2N9CTQA40NE298EB,01KZRRGW14200T0G4QVVJEZMW1,01KZRW4877HTTETZMDFBTY9TG8,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14N9EVMX0Z1ZRJRRAH,01KZRRGW14WSB3JJJKQDEREKF3
01KZV5Q34QM0MVDSE7SMGGJY5H,for upgrade,01KZRTCK0EKHX0V93GB38V3V5D,01KZRRGW14MXEWF9HMYNXVS5ER,01KZRW4877VA8TBBCFWH8TVEM7,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14J5MRZ241JHXYMPE5,01KZRRGW14W9JF1K1J0X6X34N8
01KZV5Q34K7GR51XQF1QKZ1BNR,deployment,01KZRTCK09DHFCMHQNJX94Z9BG,01KZRRGW14KVWBG89MRPJPJBXC,01KZRW4877RJWA8G8EVGD5AKV5,2026-08-23 18:02:06.840256+08,2026-08-23 18:02:06.840256+08,01KZRRGW14MXEWF9HMYNXVS5ER,01KZRRGW14KVWBG89MRPJPJBXC
