id,user_id,account_id,order_date,expected_delivery_date,received_delivery_date,updated_by,status,total_price,created_at,updated_at
01M0MX49WPENP63PAJSVMZ1A29,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-10-03,,,,processing,13975.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPJJY1V10J4SGBJAAD,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-03-20,,,,delivered,2520.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WP2ZTJ0BT5PZV4HBNC,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-06-04,,,,confirmed,9450.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WP39ECDEWQBN9BBJ3G,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-04-13,,,,processing,5250.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPFZZAJT5JCZP1WJMX,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-04-16,,,,confirmed,6230.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPNPV1FRD9BBW3DT25,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-04-23,,,,delivered,9450.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPJYGWGP3E2J0MDD6P,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-05-13,,,,confirmed,4690.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPTZEZX84ED3H2PG0Q,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-05-16,,,,pending,14795.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WP38B3VTWZKVBMENYJ,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-05-25,,,,confirmed,8500.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPSZJ2BFQ2V9SY4R2T,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-04-06,,,,delivered,165.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPYRABW5QTZ4EQPHV3,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-10-06,,,,processing,980.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPYEFYFEGTN9N1GPCQ,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-06-19,,,,delivered,175.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WP0DZ8A0TYN1QDJKS0,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-06-23,,,,pending,120.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WP5CE74MCNX5ZXQBJR,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-02-07,,,,delivered,2800.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WP81M84FHVFVFSCS0X,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-08-07,,,,confirmed,1792.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPPDEGAP93DRV3TXXD,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-07-14,,,,processing,995.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPCMYSRQCJH49MNCNN,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-07-23,,,,processing,2790.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPZDGJWE9D1H7E1YD0,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-03-08,,,,pending,4635.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPAMS285691BEQ2Z36,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-07-08,,,,pending,7625.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPDBAY06MCSZ5ABZH5,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-12-08,,,,delivered,12170.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WP9JRF55PW0KBM36Q0,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-08-22,,,,pending,2310.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WP0HWTVAZVQ3GDZH1F,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-02-09,,,,pending,3465.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPYEJN4EHDPBJCNZEP,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-06-09,,,,delivered,1865.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPTBNAY89E961X1JT5,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-09-14,,,,confirmed,2085.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPD89F6RX6RN0CDVZA,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-09-19,,,,pending,854.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPYD647D9CN6X8E6AZ,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-05-10,,,,processing,3880.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WP6FC5KM8AE3EF7QN9,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-10-10,,,,delivered,350.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPRT3ZETVA0T30VQY0,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-10-14,,,,delivered,6055.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WP5SEVAWFXPMAZ97N7,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-10-19,,,,delivered,4090.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WP6JDSJMJHVTGXVN5N,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-10-22,,,,pending,10500.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPZJXJ0S56D9MG6V4Z,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-01-11,,,,confirmed,4300.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPTQKWBCEQNM1YS055,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-11-11,,,,delivered,70.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WP0D1MFYMYMNQ3Y2A4,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-11-18,,,,pending,30.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPJD3REJTDZAVPJV78,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-11-21,,,,confirmed,7070.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WP67W0Q2NH1HEHM0ZA,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-01-12,,,,cancelled,7000.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WP7WJWJ6AK7PV8A702,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-09-12,,,,confirmed,560.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WPRP1E4AMWXFC650Y9,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-12-19,,,,pending,140.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WP9HSGHZ14QP8HQW8A,01KZRW4877D5ZY6TAERNGTV34K,01KZRRGW142XAJ3EN2YJAF1HJB,2020-12-23,,,,cancelled,840.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGWSFKGNZF15XEYKA5,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14KMGR1H2QPNVXB420,2020-05-01,,,,delivered,2060.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG004SBCYTBYJH705R,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14KMGR1H2QPNVXB420,2020-10-01,,,,delivered,2444.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGMY6DHVRP45WDQZ6H,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14KMGR1H2QPNVXB420,2020-01-20,,,,delivered,5250.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGH0D3RCEBTBRXTDD4,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14KMGR1H2QPNVXB420,2020-03-19,,,,delivered,11200.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGDNVXP0NK8Y3ENK5B,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14KMGR1H2QPNVXB420,2020-08-05,,,,delivered,8365.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGC9GDS8XV7XBE4DG3,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14KMGR1H2QPNVXB420,2020-06-22,,,,delivered,10850.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGXQMD67E82YWBV9A6,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14KMGR1H2QPNVXB420,2020-03-07,,,,delivered,6895.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGYD1YF88F6QNM3YET,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14KMGR1H2QPNVXB420,2020-07-18,,,,delivered,4445.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGJHBW8YNE1ZSP57NW,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14KMGR1H2QPNVXB420,2020-08-22,,,,delivered,700.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGRCJD3Y4TMDVMKAMM,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14KMGR1H2QPNVXB420,2020-04-09,,,,delivered,6300.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG9H8QETP1BVK1THR4,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14KMGR1H2QPNVXB420,2020-09-20,,,,delivered,9925.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGA9SEAX50N0ZVB0WJ,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14KMGR1H2QPNVXB420,2020-10-20,,,,delivered,3500.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGREXZ6NJYZYTVZP4Q,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW143DR9TSRKKQDPRDKM,2020-01-18,,,,delivered,1610.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGJ400FMXNGNC52VYE,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW143DR9TSRKKQDPRDKM,2020-01-22,,,,delivered,7670.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG4DNT9NVSVA0KH6QS,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW143DR9TSRKKQDPRDKM,2020-03-19,,,,delivered,3145.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGS0B084H9FVN04BJ0,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW143DR9TSRKKQDPRDKM,2020-02-04,,,,delivered,1170.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGMR8F23VDTQ3AXMCB,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW143DR9TSRKKQDPRDKM,2020-04-19,,,,delivered,2100.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG52GYDJCVHPWWMT9T,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW143DR9TSRKKQDPRDKM,2020-04-21,,,,delivered,1466.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG6NQ4TT9391X6B0SY,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW143DR9TSRKKQDPRDKM,2020-05-13,,,,delivered,6425.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG94YG90DV8KYQB38S,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW143DR9TSRKKQDPRDKM,2020-07-06,,,,delivered,2225.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGBSMXJ7AQZE1SF4RM,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW143DR9TSRKKQDPRDKM,2020-08-08,,,,delivered,700.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG3VN6466DQWFHYC7B,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW143DR9TSRKKQDPRDKM,2020-03-11,,,,delivered,510.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGWREM4YEJ3BF0549V,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW143DR9TSRKKQDPRDKM,2020-11-13,,,,delivered,5600.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG98YJSPJECPT94ADA,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW143DR9TSRKKQDPRDKM,2020-03-12,,,,delivered,5585.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGP1W1PG1N4QYCS2MD,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW143DR9TSRKKQDPRDKM,2020-09-12,,,,delivered,7700.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGVXQCQE3Q8RXQYXBC,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-10-01,,,,delivered,10360.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGQ1GF74CR8QCBT3BE,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-05-02,,,,delivered,3143.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGHM8SJF6A7GGRKXN3,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-12-02,,,,delivered,2100.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG80W50B138SXHBW3F,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-04-16,,,,delivered,2945.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGVNYFKC4X8XN8FH6S,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-04-24,,,,delivered,6805.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG21RBK7ST2VH8P7SG,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-09-05,,,,delivered,12965.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG1H44DNBD5KMKXHPX,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-05-22,,,,delivered,8270.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG8EM6ZCKFEZ8HF4QK,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-06-06,,,,delivered,6185.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGETXHY9Q3XJZ4T7AS,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-06-16,,,,delivered,2240.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGYGHZDHJTENKDFFFP,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-03-07,,,,delivered,1285.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGTGT0RN5W6EPDPANS,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-10-07,,,,delivered,5250.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGXMDCRXGJJNMYREG4,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-07-14,,,,delivered,9030.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG2SS6V97TFMTDBRF7,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-07-08,,,,delivered,7470.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGA7WH80042NC4PQ0G,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-08-14,,,,delivered,10850.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGZQ0GCT5ZAR3CXZ9G,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-04-10,,,,delivered,4585.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGADXAVKGFWJRW1MDT,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-11-19,,,,delivered,3150.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG6A0DYGZZV8FG4HN4,01KZRW48771BV67J8RNDGKP3AK,01KZRRGW14MXEWF9HMYNXVS5ER,2020-12-16,,,,delivered,490.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGZ5BMFA9DEAQR4YF3,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-06-01,,,,delivered,770.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGK3VT3BP5Z76RKX0H,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-01-18,,,,delivered,7590.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG4PF56ECMBJ580233,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-06-05,,,,delivered,2580.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGKB9WBNR487HNB0YA,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-05-13,,,,delivered,2425.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGBQ71SM2Q89BQYEES,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-04-06,,,,delivered,3955.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGP1CDVYKGQK3G9RHQ,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-07-07,,,,delivered,3832.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG7SVTW1WBGME5XFYB,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-07-25,,,,delivered,10450.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG5TXSGJ7V3D45NXKF,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-10-15,,,,delivered,9250.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGY94APPV4FZHM5264,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-10-25,,,,delivered,2615.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG4FBTJGSPSB6FD3TT,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-04-11,,,,delivered,1904.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGWHEB6MYGPG23D05E,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-11-13,,,,delivered,7485.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGZAD6GFEDKKJX47JD,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-11-25,,,,delivered,1925.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGYQDJVEV99QJT4JS8,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14DC1V4DFEXXX74JBW,2020-02-12,,,,delivered,10906.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGDKC6YP1E32SM8V24,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-02-23,,,,delivered,6650.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGGVJXMNC0HT7XFZR3,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-02-03,,,,delivered,6830.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGPC3J2G9Z047721KV,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-03-20,,,,delivered,450.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGQMGXGQAJ1S8QJTZM,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-04-04,,,,delivered,2145.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGASYXZCQM93HPM55K,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-07-04,,,,delivered,8310.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGRJQ2SS17Y1ZY49VG,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-04-23,,,,delivered,7470.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGTBWG5C3D3RF8ZBD6,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-06-22,,,,delivered,360.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG5X816QCVQXES3D4E,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-01-07,,,,delivered,5600.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGFSZDK4TF559DVCHK,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-03-08,,,,delivered,3745.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGJB4CQKTYDDM1QZ7A,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-02-09,,,,delivered,5950.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG0V6AHZKNTR5FPZE8,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-09-24,,,,delivered,1820.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGXV27WA2KPMQFZAY4,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-10-21,,,,delivered,3150.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGQ1KAYZNN8Y9EV6T3,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-07-11,,,,delivered,3810.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WG1WEM26E65614E0CD,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW14KBMMYGKVHMX9RQD8,2020-12-19,,,,delivered,7320.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGSXKZA1CWBJ4Y8ZY2,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW149RPSGBHQY8MZC6NF,2020-01-20,,,,delivered,5950.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WGSY7HYMZSYQKM7NTC,01KZRW4877NAVZSR88Z0ZHKRW9,01KZRRGW149RPSGBHQY8MZC6NF,2020-01-23,,,,delivered,6160.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
